140,DRIV_ENTER_SINGLE_LEG_QUOTE_RID
141,DRIV_DELETE_SINGLE_LEG_QUOTE_RID
142,DRIV_INQUIRE_OWN_SINGLE_LEG_QUOTE_RID
143,DRIV_ENTER_DOUBLE_LEG_QUOTE_RID
144,DRIV_DELETE_DOUBLE_LEG_QUOTE_RID
145,DRIV_INQUIRE_OWN_DOUBLE_LEG_QUOTE_RID
146,DRIV_ENTER_MASS_QUOTE_RID
149,DRIV_DELETE_MASS_QUOTE_RID
150,DRIV_ENTER_SINGLE_LEG_QUOTE_REQUEST_RID
151,DRIV_ENTER_DOUBLE_LEG_QUOTE_REQUEST_RID
152,DRIV_INQUIRE_HIST_POSITION_TRANSACTIONS_RID
153,DRIV_INQUIRE_EXTERNAL_CONTRACT_RID
154,DRIV_INQUIRE_ALL_SINGLE_LEG_TRADES_RID
155,DRIV_INQUIRE_ALL_STRATEGY_TRADES_RID
165,DRIV_REQUEST_BROADCAST_RE_TRANSMISSION_RID
167,DRIV_CHANGE_PASSWORD_RID
168,DRIV_MODIFY_COLLATERAL_POOL_PERMANENT_CASH_RID
170,DRIV_INQUIRE_DATE_RID
171,DRIV_INQUIRE_COLLATERAL_POOL_PERMANENT_CASH_RID
173,DRIV_INQUIRE_OWN_TRADE_RID
175,DRIV_INQUIRE_ALL_TRADES_RID
176,DRIV_ENTER_TRADE_SEPARATION_RID
177,DRIV_ENTER_TRADE_OPEN_CLOSE_ADJUSTMENT_RID
178,DRIV_ENTER_TRADE_ACCOUNT_TRANSFER_RID
179,DRIV_ENTER_HISTORICAL_TRADE_TRANSFER_RID
180,DRIV_INQUIRE_POSITION_DETAIL_RID
181,DRIV_ENTER_POSITION_CLOSE_ADJUSTMENT_RID
182,DRIV_INQUIRE_ZERO_COST_QUANTITIES_RID
183,DRIV_ENTER_POSITION_ACCOUNT_TRANSFER_RID
184,DRIV_INQUIRE_POSITION_RID
185,DRIV_ENTER_POSITION_MEMBER_TRANSFER_RID
186,DRIV_DELETE_POSITION_MEMBER_TRANSFER_RID
187,DRIV_ACCEPT_POSITION_MEMBER_TRANSFER_RID
188,DRIV_INQUIRE_POSITION_MEMBER_TRANSFER_RID
189,DRIV_ENTER_GIVE_UP_TRANSACTION_RID
190,DRIV_ENTER_GIVE_UP_ORDER_RID
191,DRIV_MODIFY_GIVE_UP_TRANSACTION_RID
192,DRIV_MODIFY_GIVE_UP_ORDER_RID
193,DRIV_ACCEPT_GIVE_UP_TRANSACTION_RID
194,DRIV_ACCEPT_GIVE_UP_ORDER_RID
195,DRIV_UNDESIGNATE_GIVE_UP_TRANSACTION_RID
196,DRIV_UNDESIGNATE_GIVE_UP_ORDER_RID
197,DRIV_DELETE_GIVE_UP_ORDER_RID
198,DRIV_DELETE_GIVE_UP_TRANSACTION_RID
199,DRIV_INQUIRE_GIVE_UP_RID
200,DRIV_ENTER_TAKE_UP_TRANSACTION_RID
201,DRIV_ENTER_TAKE_UP_ORDER_RID
202,DRIV_ACCEPT_TAKE_UP_TRANSACTION_RID
203,DRIV_ACCEPT_TAKE_UP_ORDER_RID
204,DRIV_REJECT_TAKE_UP_TRANSACTION_RID
205,DRIV_REJECT_TAKE_UP_ORDER_RID
206,DRIV_INQUIRE_TAKE_UP_RID
207,DRIV_ENTER_EXERCISE_RID
208,DRIV_INQUIRE_EXERCISE_RID
209,DRIV_INQUIRE_EXERCISE_ASSIGNMENT_RID
210,DRIV_ENTER_NOTIFICATION_RID
211,DRIV_INQUIRE_NOTIFICATION_RID
212,DRIV_INQUIRE_NOTIFICATION_DETAIL_RID
213,DRIV_INQUIRE_NOTIFICATION_ALLOCATION_RID
215,DRIV_INQUIRE_MEMBER_LIST_RID
216,DRIV_INQUIRE_NCM_LIST_RID
217,DRIV_INQUIRE_ASSIGNMENT_STATUS_RID
218,DRIV_ENTER_EFP_TRADE_RID
219,DRIV_MODIFY_EFP_TRADE_RID
220,DRIV_APPROVE_EFP_TRADE_RID
221,DRIV_DELETE_EFP_TRADE_RID
222,DRIV_INQUIRE_EFP_TRADE_RID
223,DRIV_INQUIRE_RECOV_BROADCAST_STATUS_RID
224,DRIV_RESET_PASSWORD_RID
225,DRIV_INQUIRE_SINGLE_TRADE_RID
226,DRIV_INQUIRE_VOLA_TRADE_RID
227,DRIV_ENTER_VOLA_TRADE_RID
228,DRIV_MODIFY_VOLA_TRADE_RID
229,DRIV_APPROVE_VOLA_TRADE_RID
230,DRIV_DELETE_VOLA_TRADE_RID
231,DRIV_INQUIRE_ALLOCATION_RID
232,DRIV_INQUIRE_DELIVERABLE_POSITION_RID
233,DRIV_INQUIRE_PRODUCT_STATISTICS_RID
235,DRIV_INQUIRE_COLLATERAL_POOL_RELATION_RID
237,DRIV_INQUIRE_SECURITY_MOVEMENT_RID
238,DRIV_INQUIRE_EXCHANGE_RATE_RID
240,DRIV_INQUIRE_DAILY_MARGIN_RID
241,DRIV_INQUIRE_MARGINED_POSITION_RID
242,DRIV_INQUIRE_GUARANTEE_POSITION_RID
243,DRIV_INQUIRE_COLLATERAL_POOL_RID
245,DRIV_INQUIRE_CONTRACT_STATISTICS_RID
246,DRIV_INQUIRE_EBI_STRATEGY_BLOCK_TRADE_RID
247,DRIV_MODIFY_EBI_STRATEGY_BLOCK_TRADE_RID
248,DRIV_MODIFY_USER_PRODUCT_ASSIGNMENT_RID
249,DRIV_ENTER_USER_PRODUCT_ASSIGNMENT_RID
250,DRIV_DELETE_USER_PRODUCT_ASSIGNMENT_RID
251,DRIV_ENTER_PRODUCT_SUBGROUP_ASSIGNMENT_RID
252,DRIV_COPY_USER_PRODUCT_ASSIGNMENT_RID
254,DRIV_INQUIRE_USER_SECURITY_PROFILE_RID
255,DRIV_MODIFY_USER_SECURITY_PROFILE_RID
256,DRIV_DELETE_USER_SECURITY_PROFILE_RID
257,DRIV_ENTER_HISTORICAL_REPORT_REQUEST_RID
258,DRIV_DELETE_EBI_EFP_FIN_TRADE_RID
260,DRIV_INQUIRE_EBI_EFP_FIN_TRADE_RID
261,DRIV_INQUIRE_DELIVERABLE_BONDS_RID
262,DRIV_INQUIRE_FEE_ADJUSTMENT_RID
263,DRIV_INQUIRE_MEMBER_INFORMATION_RID
264,DRIV_INQUIRE_MEMBER_RELATION_RID
266,DRIV_INQUIRE_OPTION_MARGIN_PARAMETERS_RID
268,DRIV_INQUIRE_REPORT_SELECTION_RID
270,DRIV_MODIFY_MEMBER_RELATION_RID
271,DRIV_MODIFY_REPORT_SELECTION_RID
272,DRIV_MODIFY_AUTOMATIC_EXERCISE_PARAMETERS_RID
273,DRIV_INQUIRE_AUTOMATIC_EXERCISE_PARAMETERS_RID
274,DRIV_ENTER_AUTOMATIC_EXERCISE_ABANDON_RID
275,DRIV_INQUIRE_CSD_DETAIL_RID
276,DRIV_INQUIRE_CSD_LIST_RID
277,DRIV_MODIFY_EBI_EFP_FIN_TRADE_RID
278,DRIV_DELETE_EBI_EFP_IDX_TRADE_RID
279,DRIV_ENTER_EBI_EFP_IDX_TRADE_RID
280,DRIV_INQUIRE_EBI_EFP_IDX_TRADE_RID
281,DRIV_MODIFY_EBI_EFP_IDX_TRADE_RID
283,DRIV_INQUIRE_EXCHANGE_LIST_RID
284,DRIV_INQUIRE_MEMBER_SECURITY_PROFILE_RID
285,DRIV_DELETE_EBI_EFS_TRADE_RID
286,DRIV_ENTER_EBI_EFS_TRADE_RID
287,DRIV_INQUIRE_EBI_EFS_TRADE_RID
288,DRIV_MODIFY_EBI_EFS_TRADE_RID
289,DRIV_DELETE_EBI_STRATEGY_BLOCK_TRADE_RID
290,DRIV_ENTER_EBI_STRATEGY_BLOCK_TRADE_RID
291,DRIV_ENTER_STRATEGY_REQUEST_RID
292,DRIV_ENTER_STRATEGY_ORDER_RID
293,DRIV_MODIFY_STRATEGY_ORDER_RID
294,DRIV_DELETE_STRATEGY_ORDER_RID
295,DRIV_ENTER_STRATEGY_QUOTE_RID
296,DRIV_DELETE_STRATEGY_QUOTE_RID
297,DRIV_INQUIRE_STRATEGY_INSIDE_MARKET_RID
298,DRIV_INQUIRE_OWN_STRATEGY_ORDER_RID
299,DRIV_INQUIRE_STRATEGY_THEORETICAL_PRICE_RID
300,DRIV_INQUIRE_OWN_STRATEGY_QUOTE_RID
301,DRIV_ENTER_STRATEGY_OTC_BLOCK_TRADE_RID
302,DRIV_MODIFY_STRATEGY_OTC_BLOCK_TRADE_RID
303,DRIV_APPROVE_STRATEGY_OTC_BLOCK_TRADE_RID
304,DRIV_DELETE_STRATEGY_OTC_BLOCK_TRADE_RID
305,DRIV_INQUIRE_STRATEGY_OTC_BLOCK_TRADE_RID
306,DRIV_ENTER_STRATEGY_CROSS_REQUEST_RID
307,DRIV_INQUIRE_STRATEGY_ORDER_BOOK_DEPTH_RID
308,DRIV_ENTER_EFP_FIN_TRADE_RID
309,DRIV_MODIFY_EFP_FIN_TRADE_RID
310,DRIV_APPROVE_EFP_FIN_TRADE_RID
311,DRIV_DELETE_EFP_FIN_TRADE_RID
312,DRIV_INQUIRE_EFP_FIN_TRADE_RID
313,DRIV_ENTER_EFS_TRADE_RID
314,DRIV_MODIFY_EFS_TRADE_RID
315,DRIV_APPROVE_EFS_TRADE_RID
316,DRIV_DELETE_EFS_TRADE_RID
317,DRIV_INQUIRE_EFS_TRADE_RID
318,DRIV_ENTER_EFP_IDX_TRADE_RID
319,DRIV_MODIFY_EFP_IDX_TRADE_RID
320,DRIV_APPROVE_EFP_IDX_TRADE_RID
321,DRIV_DELETE_EFP_IDX_TRADE_RID
322,DRIV_INQUIRE_EFP_IDX_TRADE_RID
324,DRIV_INQUIRE_USER_LIST_RID
325,DRIV_ENTER_FLEXIBLE_CONTRACT_RID
326,DRIV_MODIFY_FLEXIBLE_CONTRACT_RID
327,DRIV_DELETE_FLEXIBLE_CONTRACT_RID
328,DRIV_APPROVE_FLEXIBLE_CONTRACT_RID
329,DRIV_INQUIRE_FLEXIBLE_CONTRACT_RID
330,DRIV_ENTER_EXERCISE_FLEXIBLE_CONTRACT_RID
331,DRIV_ENTER_GIVE_UP_FLEXIBLE_CONTRACT_RID
332,DRIV_ACCEPT_GIVE_UP_TAKE_UP_FLEXIBLE_CONTRACT_RID
333,DRIV_DELETE_GIVE_UP_FLEXIBLE_CONTRACT_RID
334,DRIV_ENTER_TAKE_UP_FLEXIBLE_CONTRACT_RID
335,DRIV_MODIFY_MARKET_MAKER_QUOTE_LIMITS_RID
336,DRIV_START_HEART_BEAT_RID
337,DRIV_STOP_HEART_BEAT_RID
338,DRIV_ENTER_HEART_BEAT_RID
339,DRIV_INQUIRE_FLEXIBLE_CONTRACT_ITM_PRICE_RID
340,DRIV_INQUIRE_MARKET_MAKER_QUOTE_LIMITS_RID
341,DRIV_ENTER_SPECIFIC_EQUITY_COLLATERAL_RID
342,DRIV_INQUIRE_SPECIFIC_EQUITY_COLLATERAL_RID
343,DRIV_ENTER_BLOCK_AUCTION_REQUEST_RID
344,DRIV_MODIFY_BLOCK_AUCTION_REQUEST_RID
345,DRIV_DELETE_BLOCK_AUCTION_REQUEST_RID
346,DRIV_ACCEPT_BLOCK_AUCTION_REQUEST_RID
347,DRIV_ENTER_BLOCK_AUCTION_QUOTE_RID
348,DRIV_DELETE_BLOCK_AUCTION_QUOTE_RID
349,DRIV_INQUIRE_BLOCK_AUCTION_RID
350,DRIV_INQUIRE_OWN_BLOCK_AUCTION_RID
351,DRIV_ENTER_STRATEGY_BLOCK_AUCTION_REQUEST_RID
352,DRIV_MODIFY_STRATEGY_BLOCK_AUCTION_REQUEST_RID
353,DRIV_DELETE_STRATEGY_BLOCK_AUCTION_REQUEST_RID
354,DRIV_ACCEPT_STRATEGY_BLOCK_AUCTION_REQUEST_RID
355,DRIV_ENTER_STRATEGY_BLOCK_AUCTION_QUOTE_RID
356,DRIV_DELETE_STRATEGY_BLOCK_AUCTION_QUOTE_RID
357,DRIV_INQUIRE_STRATEGY_BLOCK_AUCTION_RID
358,DRIV_INQUIRE_OWN_STRATEGY_BLOCK_AUCTION_RID
359,DRIV_ADJUST_FLEXIBLE_CONTRACT_TRADE_RID
360,DRIV_INQUIRE_ALL_FLEXIBLE_CONTRACT_TRADES_RID
361,DRIV_ENTER_FLEXIBLE_CONTRACT_TRADE_SEPARATION_RID
362,DRIV_ENTER_FLEXIBLE_CONTRACT_CLOSE_OUT_RID
363,DRIV_INQUIRE_PRODUCT_GROUP_LIST_RID
364,DRIV_INQUIRE_PRODUCT_GROUP_RID
365,DRIV_INQUIRE_PRODUCT_GROUP_ASSIGNMENT_RID
366,DRIV_MODIFY_MEMBER_PRODUCT_GROUP_QUANTITIES_RID
367,DRIV_MODIFY_MEMBER_PRODUCT_QUANTITIES_RID
368,DRIV_MAINTAIN_USER_PRODUCT_GROUP_QUANTITIES_RID
369,DRIV_INQUIRE_PRODUCT_ASSIGNMENT_RID
370,DRIV_ENTER_EBI_TRADE_RID
371,DRIV_MODIFY_EBI_TRADE_RID
372,DRIV_DELETE_EBI_TRADE_RID
373,DRIV_INQUIRE_EBI_TRADE_RID
374,DRIV_DELETE_ALL_ORDERS_RID
375,DRIV_MODIFY_PRE_TRADING_RISK_LIMITS_RID
377,DRIV_INQUIRE_PRE_TRADING_RISK_LIMITS_RID
378,DRIV_DELETE_ALL_QUOTES_RID
379,DRIV_ENTER_MEMBER_STOP_RELEASE_RID
381,DRIV_INQUIRE_CSD_ACCOUNT_RID
382,DRIV_INQUIRE_COLLATERAL_SECURITY_RID
383,DRIV_INQUIRE_COLLATERAL_TRANSACTION_RID
384,DRIV_MODIFY_COLLATERAL_TRANSACTION_RID
385,DRIV_ENTER_SECURITY_COLLATERAL_TRANSACTION_RID
386,DRIV_INQUIRE_CASH_TRANSACTION_RID
389,DRIV_INQUIRE_COLLATERAL_STATUS_RID
390,DRIV_INQUIRE_ALL_DOUBLE_LEG_TRADES_RID
391,DRIV_INQUIRE_THROTTLE_LIMITS_RID
392,DRIV_INQUIRE_MARGIN_REQUIREMENT_INFORMATION_RID
393,DRIV_ENTER_EBI_EFP_FIN_TRADE_RID
394,DRIV_INQUIRE_COLLATERAL_POOL_STATUS_RID
